 v-sweep         v(Vout)         v(V1)           v(V2)          
 1.18100000e+00  1.01358806e-07  1.18100000e+00  1.30000000e+00 
 1.18200000e+00  1.01430575e-07  1.18200000e+00  1.30000000e+00 
 1.18300000e+00  1.01502528e-07  1.18300000e+00  1.30000000e+00 
 1.18400000e+00  1.01574651e-07  1.18400000e+00  1.30000000e+00 
 1.18500000e+00  1.01646953e-07  1.18500000e+00  1.30000000e+00 
 1.18600000e+00  1.01719436e-07  1.18600000e+00  1.30000000e+00 
 1.18700000e+00  1.01792113e-07  1.18700000e+00  1.30000000e+00 
 1.18800000e+00  1.01864984e-07  1.18800000e+00  1.30000000e+00 
 1.18900000e+00  1.01938048e-07  1.18900000e+00  1.30000000e+00 
 1.19000000e+00  1.02011302e-07  1.19000000e+00  1.30000000e+00 
 1.19100000e+00  1.02084768e-07  1.19100000e+00  1.30000000e+00 
 1.19200000e+00  1.02158437e-07  1.19200000e+00  1.30000000e+00 
 1.19300000e+00  1.02232326e-07  1.19300000e+00  1.30000000e+00 
 1.19400000e+00  1.02306431e-07  1.19400000e+00  1.30000000e+00 
 1.19500000e+00  1.02380744e-07  1.19500000e+00  1.30000000e+00 
 1.19600000e+00  1.02455293e-07  1.19600000e+00  1.30000000e+00 
 1.19700000e+00  1.02530075e-07  1.19700000e+00  1.30000000e+00 
 1.19800000e+00  1.02605101e-07  1.19800000e+00  1.30000000e+00 
 1.19900000e+00  1.02680360e-07  1.19900000e+00  1.30000000e+00 
 1.20000000e+00  1.02755869e-07  1.20000000e+00  1.30000000e+00 
 1.20100000e+00  1.02831639e-07  1.20100000e+00  1.30000000e+00 
 1.20200000e+00  1.02907668e-07  1.20200000e+00  1.30000000e+00 
 1.20300000e+00  1.02983966e-07  1.20300000e+00  1.30000000e+00 
 1.20400000e+00  1.03060552e-07  1.20400000e+00  1.30000000e+00 
 1.20500000e+00  1.03137416e-07  1.20500000e+00  1.30000000e+00 
 1.20600000e+00  1.03214579e-07  1.20600000e+00  1.30000000e+00 
 1.20700000e+00  1.03292045e-07  1.20700000e+00  1.30000000e+00 
 1.20800000e+00  1.03369826e-07  1.20800000e+00  1.30000000e+00 
 1.20900000e+00  1.03447931e-07  1.20900000e+00  1.30000000e+00 
 1.21000000e+00  1.03526365e-07  1.21000000e+00  1.30000000e+00 
 1.21100000e+00  1.03605151e-07  1.21100000e+00  1.30000000e+00 
 1.21200000e+00  1.03684298e-07  1.21200000e+00  1.30000000e+00 
 1.21300000e+00  1.03763818e-07  1.21300000e+00  1.30000000e+00 
 1.21400000e+00  1.03843713e-07  1.21400000e+00  1.30000000e+00 
 1.21500000e+00  1.03924037e-07  1.21500000e+00  1.30000000e+00 
 1.21600000e+00  1.04004763e-07  1.21600000e+00  1.30000000e+00 
 1.21700000e+00  1.04085921e-07  1.21700000e+00  1.30000000e+00 
 1.21800000e+00  1.04167531e-07  1.21800000e+00  1.30000000e+00 
 1.21900000e+00  1.04249625e-07  1.21900000e+00  1.30000000e+00 
 1.22000000e+00  1.04332224e-07  1.22000000e+00  1.30000000e+00 
 1.22100000e+00  1.04415331e-07  1.22100000e+00  1.30000000e+00 
 1.22200000e+00  1.04498988e-07  1.22200000e+00  1.30000000e+00 
 1.22300000e+00  1.04583226e-07  1.22300000e+00  1.30000000e+00 
 1.22400000e+00  1.04668082e-07  1.22400000e+00  1.30000000e+00 
 1.22500000e+00  1.04753568e-07  1.22500000e+00  1.30000000e+00 
 1.22600000e+00  1.04839741e-07  1.22600000e+00  1.30000000e+00 
 1.22700000e+00  1.04926647e-07  1.22700000e+00  1.30000000e+00 
 1.22800000e+00  1.05014319e-07  1.22800000e+00  1.30000000e+00 
 1.22900000e+00  1.05102822e-07  1.22900000e+00  1.30000000e+00 
 1.23000000e+00  1.05192208e-07  1.23000000e+00  1.30000000e+00 
 1.23100000e+00  1.05282542e-07  1.23100000e+00  1.30000000e+00 
 1.23200000e+00  1.05373907e-07  1.23200000e+00  1.30000000e+00 
 1.23300000e+00  1.05466383e-07  1.23300000e+00  1.30000000e+00 
 1.23400000e+00  1.05560075e-07  1.23400000e+00  1.30000000e+00 
 1.23500000e+00  1.05655101e-07  1.23500000e+00  1.30000000e+00 
 1.23600000e+00  1.05751591e-07  1.23600000e+00  1.30000000e+00 
 1.23700000e+00  1.05849691e-07  1.23700000e+00  1.30000000e+00 
 1.23800000e+00  1.05949603e-07  1.23800000e+00  1.30000000e+00 
 1.23900000e+00  1.06051543e-07  1.23900000e+00  1.30000000e+00 
 1.24000000e+00  1.06155765e-07  1.24000000e+00  1.30000000e+00 
 1.24100000e+00  1.06262635e-07  1.24100000e+00  1.30000000e+00 
 1.24200000e+00  1.06372499e-07  1.24200000e+00  1.30000000e+00 
 1.24300000e+00  1.06485921e-07  1.24300000e+00  1.30000000e+00 
 1.24400000e+00  1.06603514e-07  1.24400000e+00  1.30000000e+00 
 1.24500000e+00  1.06726126e-07  1.24500000e+00  1.30000000e+00 
 1.24600000e+00  1.06854864e-07  1.24600000e+00  1.30000000e+00 
 1.24700000e+00  1.06991225e-07  1.24700000e+00  1.30000000e+00 
 1.24800000e+00  1.07137258e-07  1.24800000e+00  1.30000000e+00 
 1.24900000e+00  1.07295869e-07  1.24900000e+00  1.30000000e+00 
 1.25000000e+00  1.07471206e-07  1.25000000e+00  1.30000000e+00 
 1.25100000e+00  1.07669321e-07  1.25100000e+00  1.30000000e+00 
 1.25200000e+00  1.07898999e-07  1.25200000e+00  1.30000000e+00 
 1.25300000e+00  1.08172547e-07  1.25300000e+00  1.30000000e+00 
 1.25400000e+00  1.08505731e-07  1.25400000e+00  1.30000000e+00 
 1.25500000e+00  1.08915076e-07  1.25500000e+00  1.30000000e+00 
 1.25600000e+00  1.09412360e-07  1.25600000e+00  1.30000000e+00 
 1.25700000e+00  1.10000279e-07  1.25700000e+00  1.30000000e+00 
 1.25800000e+00  1.10673894e-07  1.25800000e+00  1.30000000e+00 
 1.25900000e+00  1.11425255e-07  1.25900000e+00  1.30000000e+00 
 1.26000000e+00  1.12246760e-07  1.26000000e+00  1.30000000e+00 
 1.26100000e+00  1.13132431e-07  1.26100000e+00  1.30000000e+00 
 1.26200000e+00  1.14078435e-07  1.26200000e+00  1.30000000e+00 
 1.26300000e+00  1.15084238e-07  1.26300000e+00  1.30000000e+00 
 1.26400000e+00  1.16158406e-07  1.26400000e+00  1.30000000e+00 
 1.26500000e+00  1.17344245e-07  1.26500000e+00  1.30000000e+00 
 1.26600000e+00  1.18833632e-07  1.26600000e+00  1.30000000e+00 
 1.26700000e+00  1.21469092e-07  1.26700000e+00  1.30000000e+00 
 1.26800000e+00  1.28959421e-07  1.26800000e+00  1.30000000e+00 
 1.26900000e+00  1.57605431e-07  1.26900000e+00  1.30000000e+00 
 1.27000000e+00  2.78465727e-07  1.27000000e+00  1.30000000e+00 
 1.27100000e+00  7.95764811e-07  1.27100000e+00  1.30000000e+00 
 1.27200000e+00  2.96603259e-06  1.27200000e+00  1.30000000e+00 
 1.27300000e+00  1.16008639e-05  1.27300000e+00  1.30000000e+00 
 1.27400000e+00  4.22230782e-05  1.27400000e+00  1.30000000e+00 
 1.27500000e+00  1.29388435e-04  1.27500000e+00  1.30000000e+00 
 1.27600000e+00  3.16711721e-04  1.27600000e+00  1.30000000e+00 
 1.27700000e+00  6.16735304e-04  1.27700000e+00  1.30000000e+00 
 1.27800000e+00  1.02009695e-03  1.27800000e+00  1.30000000e+00 
 1.27900000e+00  1.51049037e-03  1.27900000e+00  1.30000000e+00 
 1.28000000e+00  2.08302577e-03  1.28000000e+00  1.30000000e+00 
 1.28100000e+00  2.73071678e-03  1.28100000e+00  1.30000000e+00 
 1.28200000e+00  3.45307943e-03  1.28200000e+00  1.30000000e+00 
 1.28300000e+00  4.25322470e-03  1.28300000e+00  1.30000000e+00 
 1.28400000e+00  5.13674889e-03  1.28400000e+00  1.30000000e+00 
 1.28500000e+00  6.11176149e-03  1.28500000e+00  1.30000000e+00 
 1.28600000e+00  7.18911646e-03  1.28600000e+00  1.30000000e+00 
 1.28700000e+00  8.38294404e-03  1.28700000e+00  1.30000000e+00 
 1.28800000e+00  9.71153566e-03  1.28800000e+00  1.30000000e+00 
 1.28900000e+00  1.11986667e-02  1.28900000e+00  1.30000000e+00 
 1.29000000e+00  1.28758007e-02  1.29000000e+00  1.30000000e+00 
 1.29100000e+00  1.47854867e-02  1.29100000e+00  1.30000000e+00 
 1.29200000e+00  1.69871292e-02  1.29200000e+00  1.30000000e+00 
 1.29300000e+00  1.95671752e-02  1.29300000e+00  1.30000000e+00 
 1.29400000e+00  2.26584016e-02  1.29400000e+00  1.30000000e+00 
 1.29500000e+00  2.64802315e-02  1.29500000e+00  1.30000000e+00 
 1.29600000e+00  3.14336601e-02  1.29600000e+00  1.30000000e+00 
 1.29700000e+00  3.84618546e-02  1.29700000e+00  1.30000000e+00 
 1.29800000e+00  4.99488966e-02  1.29800000e+00  1.30000000e+00 
 1.29900000e+00  7.67677400e-02  1.29900000e+00  1.30000000e+00 
 1.30000000e+00  4.63290689e-01  1.30000000e+00  1.30000000e+00 
 1.30100000e+00  1.60075268e+00  1.30100000e+00  1.30000000e+00 
 1.30200000e+00  1.64968650e+00  1.30200000e+00  1.30000000e+00 
 1.30300000e+00  1.68088024e+00  1.30300000e+00  1.30000000e+00 
 1.30400000e+00  1.70267576e+00  1.30400000e+00  1.30000000e+00 
 1.30500000e+00  1.71598616e+00  1.30500000e+00  1.30000000e+00 
 1.30600000e+00  1.72432016e+00  1.30600000e+00  1.30000000e+00 
 1.30700000e+00  1.73078650e+00  1.30700000e+00  1.30000000e+00 
 1.30800000e+00  1.73617923e+00  1.30800000e+00  1.30000000e+00 
 1.30900000e+00  1.74064034e+00  1.30900000e+00  1.30000000e+00 
 1.31000000e+00  1.74441504e+00  1.31000000e+00  1.30000000e+00 
 1.31100000e+00  1.74769037e+00  1.31100000e+00  1.30000000e+00 
 1.31200000e+00  1.75058415e+00  1.31200000e+00  1.30000000e+00 
 1.31300000e+00  1.75317629e+00  1.31300000e+00  1.30000000e+00 
 1.31400000e+00  1.75552380e+00  1.31400000e+00  1.30000000e+00 
 1.31500000e+00  1.75766818e+00  1.31500000e+00  1.30000000e+00 
 1.31600000e+00  1.75964016e+00  1.31600000e+00  1.30000000e+00 
 1.31700000e+00  1.76146271e+00  1.31700000e+00  1.30000000e+00 
 1.31800000e+00  1.76315285e+00  1.31800000e+00  1.30000000e+00 
 1.31900000e+00  1.76472284e+00  1.31900000e+00  1.30000000e+00 
 1.32000000e+00  1.76618064e+00  1.32000000e+00  1.30000000e+00 
 1.32100000e+00  1.76752994e+00  1.32100000e+00  1.30000000e+00 
 1.32200000e+00  1.76876939e+00  1.32200000e+00  1.30000000e+00 
 1.32300000e+00  1.76989113e+00  1.32300000e+00  1.30000000e+00 
 1.32400000e+00  1.77087870e+00  1.32400000e+00  1.30000000e+00 
 1.32500000e+00  1.77170396e+00  1.32500000e+00  1.30000000e+00 
 1.32600000e+00  1.77235887e+00  1.32600000e+00  1.30000000e+00 
 1.32700000e+00  1.77287070e+00  1.32700000e+00  1.30000000e+00 
 1.32800000e+00  1.77330030e+00  1.32800000e+00  1.30000000e+00 
 1.32900000e+00  1.77369218e+00  1.32900000e+00  1.30000000e+00 
 1.33000000e+00  1.77406453e+00  1.33000000e+00  1.30000000e+00 
 1.33100000e+00  1.77442309e+00  1.33100000e+00  1.30000000e+00 
 1.33200000e+00  1.77476947e+00  1.33200000e+00  1.30000000e+00 
 1.33300000e+00  1.77510414e+00  1.33300000e+00  1.30000000e+00 
 1.33400000e+00  1.77542715e+00  1.33400000e+00  1.30000000e+00 
 1.33500000e+00  1.77573835e+00  1.33500000e+00  1.30000000e+00 
 1.33600000e+00  1.77603737e+00  1.33600000e+00  1.30000000e+00 
 1.33700000e+00  1.77632359e+00  1.33700000e+00  1.30000000e+00 
 1.33800000e+00  1.77659609e+00  1.33800000e+00  1.30000000e+00 
 1.33900000e+00  1.77685356e+00  1.33900000e+00  1.30000000e+00 
 1.34000000e+00  1.77709416e+00  1.34000000e+00  1.30000000e+00 
 1.34100000e+00  1.77731544e+00  1.34100000e+00  1.30000000e+00 
 1.34200000e+00  1.77751426e+00  1.34200000e+00  1.30000000e+00 
 1.34300000e+00  1.77768713e+00  1.34300000e+00  1.30000000e+00 
 1.34400000e+00  1.77783119e+00  1.34400000e+00  1.30000000e+00 
 1.34500000e+00  1.77794585e+00  1.34500000e+00  1.30000000e+00 
 1.34600000e+00  1.77803377e+00  1.34600000e+00  1.30000000e+00 
 1.34700000e+00  1.77810017e+00  1.34700000e+00  1.30000000e+00 
 1.34800000e+00  1.77815093e+00  1.34800000e+00  1.30000000e+00 
 1.34900000e+00  1.77819082e+00  1.34900000e+00  1.30000000e+00 
 1.35000000e+00  1.77822305e+00  1.35000000e+00  1.30000000e+00 
 1.35100000e+00  1.77824975e+00  1.35100000e+00  1.30000000e+00 
 1.35200000e+00  1.77827233e+00  1.35200000e+00  1.30000000e+00 
 1.35300000e+00  1.77829177e+00  1.35300000e+00  1.30000000e+00 
 1.35400000e+00  1.77830877e+00  1.35400000e+00  1.30000000e+00 
 1.35500000e+00  1.77832382e+00  1.35500000e+00  1.30000000e+00 
 1.35600000e+00  1.77833730e+00  1.35600000e+00  1.30000000e+00 
 1.35700000e+00  1.77834948e+00  1.35700000e+00  1.30000000e+00 
 1.35800000e+00  1.77836056e+00  1.35800000e+00  1.30000000e+00 
 1.35900000e+00  1.77837072e+00  1.35900000e+00  1.30000000e+00 
 1.36000000e+00  1.77838008e+00  1.36000000e+00  1.30000000e+00 
 1.36100000e+00  1.77838876e+00  1.36100000e+00  1.30000000e+00 
 1.36200000e+00  1.77839683e+00  1.36200000e+00  1.30000000e+00 
 1.36300000e+00  1.77840436e+00  1.36300000e+00  1.30000000e+00 
 1.36400000e+00  1.77841142e+00  1.36400000e+00  1.30000000e+00 
 1.36500000e+00  1.77841806e+00  1.36500000e+00  1.30000000e+00 
 1.36600000e+00  1.77842431e+00  1.36600000e+00  1.30000000e+00 
 1.36700000e+00  1.77843021e+00  1.36700000e+00  1.30000000e+00 
 1.36800000e+00  1.77843580e+00  1.36800000e+00  1.30000000e+00 
 1.36900000e+00  1.77844110e+00  1.36900000e+00  1.30000000e+00 
 1.37000000e+00  1.77844613e+00  1.37000000e+00  1.30000000e+00 
 1.37100000e+00  1.77845093e+00  1.37100000e+00  1.30000000e+00 
 1.37200000e+00  1.77845549e+00  1.37200000e+00  1.30000000e+00 
 1.37300000e+00  1.77845985e+00  1.37300000e+00  1.30000000e+00 
 1.37400000e+00  1.77846401e+00  1.37400000e+00  1.30000000e+00 
 1.37500000e+00  1.77846800e+00  1.37500000e+00  1.30000000e+00 
 1.37600000e+00  1.77847181e+00  1.37600000e+00  1.30000000e+00 
 1.37700000e+00  1.77847547e+00  1.37700000e+00  1.30000000e+00 
 1.37800000e+00  1.77847897e+00  1.37800000e+00  1.30000000e+00 
 1.37900000e+00  1.77848234e+00  1.37900000e+00  1.30000000e+00 
 1.38000000e+00  1.77848558e+00  1.38000000e+00  1.30000000e+00 
 1.38100000e+00  1.77848869e+00  1.38100000e+00  1.30000000e+00 
 1.38200000e+00  1.77849169e+00  1.38200000e+00  1.30000000e+00 
 1.38300000e+00  1.77849458e+00  1.38300000e+00  1.30000000e+00 
 1.38400000e+00  1.77849736e+00  1.38400000e+00  1.30000000e+00 
 1.38500000e+00  1.77850005e+00  1.38500000e+00  1.30000000e+00 
 1.38600000e+00  1.77850263e+00  1.38600000e+00  1.30000000e+00 
 1.38700000e+00  1.77850513e+00  1.38700000e+00  1.30000000e+00 
 1.38800000e+00  1.77850755e+00  1.38800000e+00  1.30000000e+00 
 1.38900000e+00  1.77850988e+00  1.38900000e+00  1.30000000e+00 
 1.39000000e+00  1.77851213e+00  1.39000000e+00  1.30000000e+00 
 1.39100000e+00  1.77851431e+00  1.39100000e+00  1.30000000e+00 
 1.39200000e+00  1.77851642e+00  1.39200000e+00  1.30000000e+00 
 1.39300000e+00  1.77851846e+00  1.39300000e+00  1.30000000e+00 
 1.39400000e+00  1.77852044e+00  1.39400000e+00  1.30000000e+00 
 1.39500000e+00  1.77852236e+00  1.39500000e+00  1.30000000e+00 
 1.39600000e+00  1.77852421e+00  1.39600000e+00  1.30000000e+00 
 1.39700000e+00  1.77852601e+00  1.39700000e+00  1.30000000e+00 
 1.39800000e+00  1.77852776e+00  1.39800000e+00  1.30000000e+00 
 1.39900000e+00  1.77852945e+00  1.39900000e+00  1.30000000e+00 
 1.40000000e+00  1.77853109e+00  1.40000000e+00  1.30000000e+00 
 1.40100000e+00  1.77853268e+00  1.40100000e+00  1.30000000e+00 
 1.40200000e+00  1.77853423e+00  1.40200000e+00  1.30000000e+00 
 1.40300000e+00  1.77853573e+00  1.40300000e+00  1.30000000e+00 
 1.40400000e+00  1.77853719e+00  1.40400000e+00  1.30000000e+00 
 1.40500000e+00  1.77853860e+00  1.40500000e+00  1.30000000e+00 
 1.40600000e+00  1.77853998e+00  1.40600000e+00  1.30000000e+00 
 1.40700000e+00  1.77854132e+00  1.40700000e+00  1.30000000e+00 
 1.40800000e+00  1.77854262e+00  1.40800000e+00  1.30000000e+00 
 1.40900000e+00  1.77854389e+00  1.40900000e+00  1.30000000e+00 
 1.41000000e+00  1.77854512e+00  1.41000000e+00  1.30000000e+00 
 1.41100000e+00  1.77854632e+00  1.41100000e+00  1.30000000e+00 
 1.41200000e+00  1.77854748e+00  1.41200000e+00  1.30000000e+00 
 1.41300000e+00  1.77854861e+00  1.41300000e+00  1.30000000e+00 
 1.41400000e+00  1.77854971e+00  1.41400000e+00  1.30000000e+00 
 1.41500000e+00  1.77855079e+00  1.41500000e+00  1.30000000e+00 
 1.41600000e+00  1.77855183e+00  1.41600000e+00  1.30000000e+00 
 1.41700000e+00  1.77855285e+00  1.41700000e+00  1.30000000e+00 
 1.41800000e+00  1.77855384e+00  1.41800000e+00  1.30000000e+00 
 1.41900000e+00  1.77855481e+00  1.41900000e+00  1.30000000e+00 
 1.42000000e+00  1.77855575e+00  1.42000000e+00  1.30000000e+00 
 1.42100000e+00  1.77855667e+00  1.42100000e+00  1.30000000e+00 
 1.42200000e+00  1.77855757e+00  1.42200000e+00  1.30000000e+00 
 1.42300000e+00  1.77855844e+00  1.42300000e+00  1.30000000e+00 
 1.42400000e+00  1.77855929e+00  1.42400000e+00  1.30000000e+00 
 1.42500000e+00  1.77856012e+00  1.42500000e+00  1.30000000e+00 
 1.42600000e+00  1.77856092e+00  1.42600000e+00  1.30000000e+00 
 1.42700000e+00  1.77856171e+00  1.42700000e+00  1.30000000e+00 
 1.42800000e+00  1.77856248e+00  1.42800000e+00  1.30000000e+00 
 1.42900000e+00  1.77856323e+00  1.42900000e+00  1.30000000e+00 
 1.43000000e+00  1.77856396e+00  1.43000000e+00  1.30000000e+00 
 1.43100000e+00  1.77856468e+00  1.43100000e+00  1.30000000e+00 
 1.43200000e+00  1.77856537e+00  1.43200000e+00  1.30000000e+00 
 1.43300000e+00  1.77856606e+00  1.43300000e+00  1.30000000e+00 
 1.43400000e+00  1.77856672e+00  1.43400000e+00  1.30000000e+00 
 1.43500000e+00  1.77856737e+00  1.43500000e+00  1.30000000e+00 
 1.43600000e+00  1.77856800e+00  1.43600000e+00  1.30000000e+00 
 1.43700000e+00  1.77856862e+00  1.43700000e+00  1.30000000e+00 
 1.43800000e+00  1.77856923e+00  1.43800000e+00  1.30000000e+00 
 1.43900000e+00  1.77856982e+00  1.43900000e+00  1.30000000e+00 
 1.44000000e+00  1.77857040e+00  1.44000000e+00  1.30000000e+00 
 1.44100000e+00  1.77857096e+00  1.44100000e+00  1.30000000e+00 
 1.44200000e+00  1.77857151e+00  1.44200000e+00  1.30000000e+00 
 1.44300000e+00  1.77857205e+00  1.44300000e+00  1.30000000e+00 
 1.44400000e+00  1.77857257e+00  1.44400000e+00  1.30000000e+00 
 1.44500000e+00  1.77857309e+00  1.44500000e+00  1.30000000e+00 
 1.44600000e+00  1.77857359e+00  1.44600000e+00  1.30000000e+00 
 1.44700000e+00  1.77857409e+00  1.44700000e+00  1.30000000e+00 
 1.44800000e+00  1.77857457e+00  1.44800000e+00  1.30000000e+00 
 1.44900000e+00  1.77857503e+00  1.44900000e+00  1.30000000e+00 
 1.45000000e+00  1.77857549e+00  1.45000000e+00  1.30000000e+00 
 1.45100000e+00  1.77857595e+00  1.45100000e+00  1.30000000e+00 
 1.45200000e+00  1.77857638e+00  1.45200000e+00  1.30000000e+00 
 1.45300000e+00  1.77857682e+00  1.45300000e+00  1.30000000e+00 
 1.45400000e+00  1.77857724e+00  1.45400000e+00  1.30000000e+00 
 1.45500000e+00  1.77857765e+00  1.45500000e+00  1.30000000e+00 
 1.45600000e+00  1.77857805e+00  1.45600000e+00  1.30000000e+00 
 1.45700000e+00  1.77857845e+00  1.45700000e+00  1.30000000e+00 
 1.45800000e+00  1.77857884e+00  1.45800000e+00  1.30000000e+00 
 1.45900000e+00  1.77857921e+00  1.45900000e+00  1.30000000e+00 
 1.46000000e+00  1.77857958e+00  1.46000000e+00  1.30000000e+00 
 1.46100000e+00  1.77857995e+00  1.46100000e+00  1.30000000e+00 
 1.46200000e+00  1.77858030e+00  1.46200000e+00  1.30000000e+00 
 1.46300000e+00  1.77858065e+00  1.46300000e+00  1.30000000e+00 
 1.46400000e+00  1.77858099e+00  1.46400000e+00  1.30000000e+00 
 1.46500000e+00  1.77858132e+00  1.46500000e+00  1.30000000e+00 
 1.46600000e+00  1.77858165e+00  1.46600000e+00  1.30000000e+00 
 1.46700000e+00  1.77858197e+00  1.46700000e+00  1.30000000e+00 
 1.46800000e+00  1.77858229e+00  1.46800000e+00  1.30000000e+00 
 1.46900000e+00  1.77858259e+00  1.46900000e+00  1.30000000e+00 
 1.47000000e+00  1.77858289e+00  1.47000000e+00  1.30000000e+00 
 1.47100000e+00  1.77858319e+00  1.47100000e+00  1.30000000e+00 
 1.47200000e+00  1.77858348e+00  1.47200000e+00  1.30000000e+00 
 1.47300000e+00  1.77858376e+00  1.47300000e+00  1.30000000e+00 
 1.47400000e+00  1.77858404e+00  1.47400000e+00  1.30000000e+00 
 1.47500000e+00  1.77858431e+00  1.47500000e+00  1.30000000e+00 
 1.47600000e+00  1.77858458e+00  1.47600000e+00  1.30000000e+00 
 1.47700000e+00  1.77858484e+00  1.47700000e+00  1.30000000e+00 
 1.47800000e+00  1.77858510e+00  1.47800000e+00  1.30000000e+00 
 1.47900000e+00  1.77858535e+00  1.47900000e+00  1.30000000e+00 
 1.48000000e+00  1.77858559e+00  1.48000000e+00  1.30000000e+00 
 1.48100000e+00  1.77858584e+00  1.48100000e+00  1.30000000e+00 
 1.48200000e+00  1.77858608e+00  1.48200000e+00  1.30000000e+00 
 1.48300000e+00  1.77858631e+00  1.48300000e+00  1.30000000e+00 
 1.48400000e+00  1.77858654e+00  1.48400000e+00  1.30000000e+00 
 1.48500000e+00  1.77858677e+00  1.48500000e+00  1.30000000e+00 
 1.48600000e+00  1.77858698e+00  1.48600000e+00  1.30000000e+00 
 1.48700000e+00  1.77858720e+00  1.48700000e+00  1.30000000e+00 
 1.48800000e+00  1.77858741e+00  1.48800000e+00  1.30000000e+00 
 1.48900000e+00  1.77858762e+00  1.48900000e+00  1.30000000e+00 
 1.49000000e+00  1.77858782e+00  1.49000000e+00  1.30000000e+00 
 1.49100000e+00  1.77858803e+00  1.49100000e+00  1.30000000e+00 
 1.49200000e+00  1.77858822e+00  1.49200000e+00  1.30000000e+00 
 1.49300000e+00  1.77858842e+00  1.49300000e+00  1.30000000e+00 
 1.49400000e+00  1.77858861e+00  1.49400000e+00  1.30000000e+00 
 1.49500000e+00  1.77858879e+00  1.49500000e+00  1.30000000e+00 
 1.49600000e+00  1.77858898e+00  1.49600000e+00  1.30000000e+00 
 1.49700000e+00  1.77858915e+00  1.49700000e+00  1.30000000e+00 
 1.49800000e+00  1.77858933e+00  1.49800000e+00  1.30000000e+00 
 1.49900000e+00  1.77858950e+00  1.49900000e+00  1.30000000e+00 
 1.50000000e+00  1.77858967e+00  1.50000000e+00  1.30000000e+00 
 1.50100000e+00  1.77858984e+00  1.50100000e+00  1.30000000e+00 
 1.50200000e+00  1.77859001e+00  1.50200000e+00  1.30000000e+00 
 1.50300000e+00  1.77859017e+00  1.50300000e+00  1.30000000e+00 
 1.50400000e+00  1.77859032e+00  1.50400000e+00  1.30000000e+00 
 1.50500000e+00  1.77859048e+00  1.50500000e+00  1.30000000e+00 
 1.50600000e+00  1.77859063e+00  1.50600000e+00  1.30000000e+00 
